»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Version:			4.6.11
»»»  Vision Version:		4.6.5 (R)
»»»  Vision Compiled:		7 December 2011
»»»  Driver Version:		4.6.17
»»»  Tester Name:		PPM21211-813
»»»  Tester S/N:		PPM21211-813                    
»»»  Internal Amp Type:		No Internal Amp
»»»  Internal Amp S/N:		100000
»»»  Execution Count:		0
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:				5/16/2024 - 20:53:27
Configured:			05/16/24 07:33:06 PM
Executed:			05/16/24 08:52:54 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:			
Lot Name:			
Wafer Name:			
Die Row/Column:			0/0
Capacitor Number:		0
Sample Area (cm2):		9.87e-001
Sample Thickness (µm):		1.11e+003

Mux Loop Adjustment:		Disabled

Amplifier:			High Voltage (HVA)
HVI Channel/Port:		1/1
Drive Gain Factor:			1000.00r
Drive Voltage Limit:			4000.00r

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:			PPM21211-813
Tester Serial Number:		PPM21211-813                    
Return Signal Amp. Level:	0.00019

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:			Hyst-2
Volts:				2216.00
Field:				20.00 (kV/cm)
Hysteresis Period (ms):		1.00e+002
Preset:				Enabled
Preset Delay (ms):		1.00e+002
Profile:			Standard Bipolar

Sensor Offset:			0.00  
Sensor Scale:			-0.05 
Sensor Impedance (Ohms):	50
Sensor Label:			%

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:				1017

Valid Data

Point		Time (ms)	Field (kV/cm)	Measured Polarization	Sensor
   1		9.8500e-002	-0.0083		-0.4303		-6.8899e-003
   2		1.9700e-001	0.0048		-0.4128		-6.7740e-003
   3		2.9550e-001	0.0448		-0.3921		-6.8413e-003
   4		3.9400e-001	0.0744		-0.3596		-6.8712e-003
   5		4.9250e-001	0.1343		-0.3246		-6.8076e-003
   6		5.9100e-001	0.1770		-0.2856		-6.8450e-003
   7		6.8950e-001	0.2389		-0.2360		-6.7964e-003
   8		7.8800e-001	0.3043		-0.1852		-6.8450e-003
   9		8.8650e-001	0.3904		-0.1274		-6.7441e-003
  10		9.8500e-001	0.4483		-0.0657		-6.7366e-003
  11		1.0835e+000	0.5144		-0.0035		-6.7702e-003
  12		1.1820e+000	0.5750		0.0616		-6.7702e-003
  13		1.2805e+000	0.6610		0.1339		-6.8488e-003
  14		1.3790e+000	0.7209		0.2039		-6.8674e-003
  15		1.4775e+000	0.7987		0.2831		-6.7665e-003
  16		1.5760e+000	0.8759		0.3596		-6.7665e-003
  17		1.6745e+000	0.9633		0.4425		-6.7665e-003
  18		1.7730e+000	1.0411		0.5327		-6.7291e-003
  19		1.8715e+000	1.1045		0.6169		-6.7329e-003
  20		1.9700e+000	1.1892		0.7035		-6.7702e-003
  21		2.0685e+000	1.2821		0.7892		-6.8974e-003
  22		2.1670e+000	1.3372		0.8856		-6.6319e-003
  23		2.2655e+000	1.4130		0.9718		-6.7628e-003
  24		2.3640e+000	1.4949		1.0608		-6.6506e-003
  25		2.4625e+000	1.5830		1.1551		-6.6506e-003
  26		2.5610e+000	1.6443		1.2474		-6.7067e-003
  27		2.6595e+000	1.7249		1.3315		-6.6843e-003
  28		2.7580e+000	1.7999		1.4226		-6.3927e-003
  29		2.8565e+000	1.8812		1.5096		-6.5721e-003
  30		2.9550e+000	1.9741		1.6006		-6.6095e-003
  31		3.0535e+000	2.0458		1.6888		-6.4749e-003
  32		3.1520e+000	2.1167		1.7738		-6.4450e-003
  33		3.2505e+000	2.2027		1.8588		-6.3815e-003
  34		3.3490e+000	2.2771		1.9388		-6.3441e-003
  35		3.4475e+000	2.3597		2.0238		-6.6020e-003
  36		3.5460e+000	2.4382		2.1080		-6.3104e-003
  37		3.6445e+000	2.5271		2.1933		-6.2656e-003
  38		3.7430e+000	2.5890		2.2718		-6.2843e-003
  39		3.8415e+000	2.6620		2.3466		-6.0226e-003
  40		3.9400e+000	2.7385		2.4258		-6.0151e-003
  41		4.0385e+000	2.8349		2.4978		-5.9740e-003
  42		4.1370e+000	2.9010		2.5807		-5.9964e-003
  43		4.2355e+000	2.9898		2.6502		-5.8992e-003
  44		4.3340e+000	3.0531		2.7271		-5.6898e-003
  45		4.4325e+000	3.1378		2.7994		-5.7085e-003
  46		4.5310e+000	3.2232		2.8738		-5.4207e-003
  47		4.6295e+000	3.2845		2.9470		-5.6151e-003
  48		4.7280e+000	3.3850		3.0198		-5.3908e-003
  49		4.8265e+000	3.4587		3.0868		-5.5141e-003
  50		4.9250e+000	3.5296		3.1547		-5.1926e-003
  51		5.0235e+000	3.6116		3.2267		-5.2338e-003
  52		5.1220e+000	3.6852		3.2893		-4.9085e-003
  53		5.2205e+000	3.7706		3.3600		-4.9384e-003
  54		5.3190e+000	3.8512		3.4271		-4.7104e-003
  55		5.4175e+000	3.9173		3.4860		-4.6880e-003
  56		5.5160e+000	4.0164		3.5543		-4.6468e-003
  57		5.6145e+000	4.0915		3.6169		-4.5123e-003
  58		5.7130e+000	4.1624		3.6832		-4.3291e-003
  59		5.8115e+000	4.2389		3.7446		-4.2319e-003
  60		5.9100e+000	4.3215		3.8129		-4.0300e-003
  61		6.0085e+000	4.4021		3.8653		-4.0150e-003
  62		6.1070e+000	4.4757		3.9307		-3.7646e-003
  63		6.2055e+000	4.5570		3.9844		-3.7085e-003
  64		6.3040e+000	4.6265		4.0486		-3.5365e-003
  65		6.4025e+000	4.7271		4.1023		-3.4842e-003
